ID,HasURL-TW,HasMedia-Tw,Friends,Tweets,Followers,Verified,Listed,Description,Image,User-URL,Age,VT,Label
1374140850981236746,1,0,33,4561,17,0,0,119,1,1,2,17,__label2__
1374145528699744258,0,0,111,81194,1396,0,39,118,1,1,4,24,__label2__
1367988464998903812,0,0,6169,86075,6587,0,1851,160,0,1,7,8,__label2__
1367989394473283594,1,0,1578,70156,1578,0,20,156,1,0,8,15,__label2__
1367998325299974144,0,1,72,3819,103,0,5,0,1,0,3,13,__label2__
1367998919662329861,0,0,1,32181,342,0,8,102,1,0,2,21,__label2__
1367999918321901570,0,0,384,27655,609,0,15,96,0,1,13,11,__label2__
1368001656063893507,1,1,270,10983,1563,0,73,47,0,1,4,18,__label2__
1368004279114498048,0,0,9,570,73,0,3,7,1,0,4,23,__label2__
1368004405379756035,0,0,9,570,73,0,3,7,1,0,4,17,__label2__
1368014719194382341,0,0,384,27655,609,0,15,96,0,1,13,18,__label2__
1368021875356499968,0,0,3,185881,738,0,22,108,1,0,2,1,__label2__
1368022416253988866,0,0,1,32181,342,0,8,102,1,0,2,24,__label2__
1368025719310196737,1,1,1305,72073,2071,0,202,162,1,1,11,5,__label2__
1368028967131873280,1,0,1,32181,342,0,8,102,1,0,2,8,__label2__
1368031687163133952,0,0,30,113193,918,0,22,160,0,0,5,22,__label2__
1368037440968155136,0,0,384,27655,609,0,15,96,0,1,13,23,__label2__
1368039334725644292,1,0,2031,153496,2215,0,52,152,1,0,6,13,__label2__
1368047197971943426,0,0,434,36218,379,0,4,7,1,0,9,3,__label2__
1368049927746682880,0,0,1,32181,342,0,8,102,1,0,2,1,__label2__
1368059028711084033,1,0,157,220029,7706,0,120,145,0,1,12,24,__label2__
1368059114807558144,1,0,1,32181,342,0,8,102,1,0,2,8,__label2__
1368065455085264897,0,0,5000,190675,2440,0,43,66,1,0,13,15,__label2__
1368067648441917442,1,0,5020,173739,7113,0,4607,129,1,1,11,19,__label2__
1368068272978018305,1,0,400,1574,134,0,0,18,1,1,12,11,__label2__
1368073955735597059,1,1,270,10983,1563,0,73,47,0,1,4,19,__label2__
1368077269156179969,1,0,1132,165383,7239,0,131,150,0,1,12,21,__label2__
1368083605457489921,0,0,746,156749,2473,0,101,155,0,0,12,12,__label2__
1368084038108463104,1,0,1,32181,342,0,8,102,1,0,2,16,__label2__
1368084928160804864,1,0,536,717,38,0,0,4,1,0,7,7,__label2__
1368088846135668739,1,0,2179,71593,2937,0,20,128,1,0,4,19,__label2__
1368090215017943041,0,0,384,27655,609,0,15,96,0,1,13,17,__label2__
1368093436465864704,1,0,566,145,151,0,1,0,0,0,12,11,__label2__
1368095440156164100,0,0,1,1366051,14473,0,256,168,1,0,3,19,__label2__
1368097820042006531,0,0,1,30991,1005,0,20,138,1,0,3,14,__label2__
1368109229265932288,1,0,223,126224,376,0,186,150,0,1,9,24,__label2__
1368109519881056257,0,1,808,60678,1554,0,74,105,0,1,14,14,__label2__
1368110349648502785,1,1,153,13834,9747,0,203,160,0,1,10,15,__label2__
1368110611503087620,1,0,223,126224,376,0,186,150,0,1,9,11,__label2__
1368111138651566082,0,0,1,1366051,14473,0,256,168,1,0,3,12,__label2__
1368111244151058432,0,0,384,27655,609,0,15,96,0,1,13,11,__label2__
1368111617788030977,1,0,1,145470,4075,0,125,56,1,1,5,1,__label2__
1368111619805487104,0,0,1,32181,342,0,8,102,1,0,2,21,__label2__
1368112934740766726,0,0,129,117995,1193,0,16,64,0,1,4,24,__label2__
1368113254300581890,1,0,8,84835,1677,0,25,65,1,0,3,5,__label2__
1368113449646002181,1,0,84,16911,333,0,24,136,1,0,11,5,__label2__
1368116208969584642,0,0,381,163,1722,0,14,150,0,1,12,17,__label2__
1368117079346475013,1,0,463,4971,330,0,15,86,0,0,8,16,__label2__
1368120815573667841,1,0,1,32181,342,0,8,102,1,0,2,1,__label2__
1368121976217296905,1,0,930,10973,109,0,2,160,1,0,3,19,__label2__
1368123129713856512,0,0,179,24011,5348,0,214,160,0,1,11,14,__label2__
1368124948577988614,1,1,148,726,479,0,3,129,0,1,9,18,__label2__
1368127741271359490,0,0,547,31880,1418,0,7,111,0,1,7,9,__label2__
1368128297436143616,0,0,8,84835,1677,0,25,65,1,0,3,16,__label2__
1368128354055036930,0,0,81,1180,23,0,1,104,1,0,7,11,__label2__
1368133112618696709,0,0,315,497,57,0,0,0,1,0,2,21,__label2__
1368134864545996801,0,0,1707,30983,912,0,8,151,0,0,12,1,__label2__
1368138559073423363,0,0,1,1366051,14473,0,256,168,1,0,3,23,__label2__
1368139201141743617,0,0,1,1366051,14473,0,256,168,1,0,3,24,__label2__
1368142012961132544,0,0,1,1366051,14473,0,256,168,1,0,3,12,__label2__
1368144179222769667,1,0,1,1366051,14473,0,256,168,1,0,3,2,__label2__
1368152350716739588,0,0,1,1366051,14473,0,256,168,1,0,3,17,__label2__
1368152517910032390,0,1,9,17,5,0,0,128,1,1,1,7,__label2__
1368152873939374083,0,0,109,79127,1372,0,40,118,1,1,4,13,__label2__
1368153610639581189,1,0,1,32181,342,0,8,102,1,0,2,16,__label2__
1368155183922941954,1,0,564,9344,1029,0,160,104,1,1,8,14,__label2__
1368164116838383616,1,0,301,24438,283,0,5,144,0,0,7,9,__label2__
1368167365100331016,0,0,343,278034,969,0,12,62,1,0,4,18,__label2__
1368168129411641345,1,1,19,264,140,0,0,153,1,1,2,24,__label2__
1368169752317812741,0,0,1,1366051,14473,0,256,168,1,0,3,2,__label2__
1368170710888312832,1,0,1,32181,342,0,8,102,1,0,2,11,__label2__
1368171843828539392,1,1,270,10983,1563,0,73,47,0,1,4,22,__label2__
1368174857658195968,0,1,7034,103885,348681,0,863,123,0,1,13,13,__label2__
1368186274297896969,0,0,384,27655,609,0,15,96,0,1,13,15,__label2__
1368187442008842242,0,0,686,64150,528,0,7,99,1,0,6,9,__label2__
1368188017291255808,0,0,1208,45091,285,0,2,150,0,1,12,1,__label2__
1368188202117382157,0,0,302,8796,446,0,8,148,0,1,11,15,__label2__
1368190374204866566,0,0,62,3201,45,0,0,0,1,0,2,3,__label2__
1368191348642357251,0,0,258,5884,313,0,1,0,0,0,11,13,__label2__
1368191918509801480,1,0,236,8660,257,0,8,165,1,1,7,19,__label2__
1368194312706658309,0,0,131,619,37,0,0,0,1,0,4,17,__label2__
1368194664445140993,0,0,235,2830,169,0,0,40,1,0,4,6,__label2__
1368194924118560770,1,0,236,8660,257,0,8,165,1,1,7,18,__label2__
1368196204232908804,1,0,384,27655,609,0,15,96,0,1,13,4,__label2__
1368197252540469251,0,0,314,16703,694,0,3,43,0,1,10,16,__label2__
1368198558831304704,0,1,321,543,188,0,3,120,1,0,9,11,__label2__
1368201215763419137,0,0,209,394,42,0,2,83,0,0,8,11,__label2__
1368201816576569349,1,1,321,543,188,0,3,120,1,0,9,24,__label2__
1368203501046796292,1,1,4886,73253,15021,0,364,134,0,1,6,8,__label2__
1368204721765294081,1,0,236,8660,257,0,8,165,1,1,7,22,__label2__
1368205906731732993,0,0,321,543,188,0,3,120,1,0,9,1,__label2__
1368206325906345987,0,0,225,18799,444,0,616,0,1,1,8,13,__label2__
1368207998800265219,1,0,321,543,188,0,3,120,1,0,9,5,__label2__
1368210101564186625,0,1,419,13286,508,0,46,33,0,0,14,9,__label2__
1368211035371540484,1,1,573,60192,2216,0,451,48,0,1,14,17,__label2__
1368213506315743233,0,0,66,454,5,0,0,26,1,0,1,1,__label2__
1368215423934730240,0,1,2141,1670,2110,0,6,123,0,1,9,1,__label2__
1368217065811832834,0,1,4523,20981,6796,0,297,158,0,1,13,18,__label2__
1368217775194267651,0,0,13,1369757,8672,0,4369,51,1,0,6,22,__label2__
1368217995844091911,0,0,13,1369757,8672,0,4369,51,1,0,6,9,__label2__
1368218836516929537,1,0,1,1366051,14473,0,256,168,1,0,3,11,__label2__
1368229420826304518,0,0,1,1366051,14473,0,256,168,1,0,3,13,__label2__
1368231493429063693,0,0,59,1214,241,0,8,158,1,1,2,21,__label2__
1368232711555608583,0,0,109,648,10,0,1,0,1,0,7,8,__label2__
1368234056517906433,0,0,384,27655,609,0,15,96,0,1,13,12,__label2__
1368240355498487811,0,0,1,32181,342,0,8,102,1,0,2,15,__label2__
1368240492195020802,0,0,109,79127,1372,0,40,118,1,1,4,12,__label2__
1368241663303430145,1,0,1,32181,342,0,8,102,1,0,2,3,__label2__
1368242344559054848,0,0,1703,83960,2213,0,1298,154,0,1,10,17,__label2__
1368243527851851777,0,0,362,37097,905,0,21,111,0,0,4,22,__label2__
1368251033554681861,0,0,482,9689,111,0,13,42,1,0,11,5,__label2__
1368253064986124292,0,0,1,32181,342,0,8,102,1,0,2,21,__label2__
1368258308298207240,0,0,1,1366051,14473,0,256,168,1,0,3,19,__label2__
1368258331245223940,0,0,1,32181,342,0,8,102,1,0,2,1,__label2__
1368259581315547139,0,0,4176,152620,2146,0,36,160,0,1,12,14,__label2__
1368263999477911558,0,0,384,27655,609,0,15,96,0,1,13,12,__label2__
1368267615085412352,0,0,277,36273,100,0,1,0,1,0,3,13,__label2__
1368269705593507843,1,1,580,2150,653,0,18,117,0,1,14,14,__label2__
1368274313573404673,1,0,223,126224,376,0,186,150,0,1,9,3,__label2__
1368284050650238976,0,0,109,79127,1372,0,40,118,1,1,4,21,__label2__
1368285568455630858,1,1,453,22555,4902,0,126,120,0,1,7,21,__label2__
1368285736810606593,0,0,7722,119807,8763,0,108,158,1,1,5,6,__label2__
1368285921578262530,0,0,3093,15660,3092,0,26,148,0,1,5,21,__label2__
1368294071979085827,0,0,1,56275,1586,0,44,155,0,0,4,12,__label2__
1368298682882420737,1,1,605,21588,1352,0,31,154,1,1,3,3,__label2__
1368300040331161601,0,0,5189,505856,4844,0,158,15,1,0,5,11,__label2__
1368300556356382730,0,0,4809,103194,1645,0,67,0,1,0,4,9,__label2__
1368301642744012805,0,1,1987,5891,4909,0,61,129,0,1,15,14,__label2__
1368306335125803009,0,0,3093,15660,3092,0,26,148,0,1,5,9,__label2__
1368308446169292806,0,0,1,1366051,14474,0,256,168,1,0,3,1,__label2__
1368309173046415369,0,0,1,56275,1586,0,44,155,0,0,4,23,__label2__
1368309606989111298,0,0,674,71113,797,0,812,137,0,1,6,8,__label2__
1368310366292369419,0,0,1446,15800,644,0,6,125,1,0,8,1,__label2__
1368311217220124674,0,0,1793,100648,1367,0,25,151,1,1,2,21,__label2__
1368311900644253696,1,0,434,36218,379,0,4,7,1,0,9,19,__label2__
1368316202720886786,0,0,750,6537,976,0,42,28,0,1,8,13,__label2__
1368317506759364609,0,0,247,3585,57,0,0,141,0,1,12,21,__label2__
1368322157596512261,0,0,331,19500,105,0,3,24,1,0,6,5,__label2__
1368324554808913922,0,0,5961,47820,5692,0,23,131,0,1,12,4,__label2__
1368325079080312838,0,1,12542,3792,12494,0,91,135,1,0,9,5,__label2__
1368329517425627139,0,0,851,4884,199,0,6,157,0,0,13,11,__label2__
1368337422472278016,0,0,746,156749,2473,0,101,155,0,0,12,15,__label2__
1368340006801117184,1,0,384,27655,609,0,15,96,0,1,13,22,__label2__
1368340525951168516,0,0,31,205,7,0,0,25,1,0,2,4,__label2__
1368341371640250371,0,0,4979,47602,2859,0,35,157,0,0,10,11,__label2__
1368345743120101380,0,0,134,2018,64,0,0,123,0,1,7,5,__label2__
1368347934404841475,0,0,5002,95308,1063,0,6,145,1,0,13,9,__label2__
1368348138633887749,0,0,270,14937,427,0,2,21,0,0,10,17,__label2__
1368349971502821377,0,0,417,184,42,0,1,0,0,0,11,16,__label2__
1370528496343080960,0,1,9,749,74,0,3,7,1,0,4,9,__label2__
1370532167814688768,0,0,1,1381265,14633,0,262,168,1,0,3,11,__label2__
1370533436780331010,0,0,1,2196368,34821,0,6801,49,1,0,6,12,__label2__
1370534871232299010,0,0,1,1381265,14633,0,262,168,1,0,3,11,__label2__
1370540362247376896,0,0,6191,86742,6607,0,1849,160,0,1,7,3,__label2__
1370541307588980738,1,1,3936,15472,8409,0,54,151,0,1,11,13,__label2__
1370543479944843264,0,0,2,659226,13133,0,166,90,1,0,3,1,__label2__
1370543485397393411,0,0,2,659226,13133,0,166,90,1,0,3,17,__label2__
1370543507421548545,0,0,1,2196368,34821,0,6801,49,1,0,6,5,__label2__
1370543896791453699,1,0,223,126685,376,0,186,150,0,1,9,22,__label2__
1370545974788161537,0,0,1,1381265,14633,0,262,168,1,0,3,12,__label2__
1370548991860047872,0,0,1,38180,401,0,8,102,1,0,2,12,__label2__
1370555512719298565,0,0,1,38180,401,0,8,102,1,0,2,21,__label2__
1370557829208182785,0,1,9,749,74,0,3,7,1,0,4,3,__label2__
1370558588381495298,0,0,2,659226,13133,0,166,90,1,0,3,21,__label2__
1370558667112607748,0,1,72,3873,102,0,5,0,1,0,3,11,__label2__
1370558741695713280,1,0,223,126685,376,0,186,150,0,1,9,3,__label2__
1370558745214742529,1,0,223,126685,376,0,186,150,0,1,9,1,__label2__
1370559211331985409,1,1,273,11177,1575,0,73,47,0,1,4,18,__label2__
1370565061811535881,1,0,498,70854,1238,0,168,125,1,1,7,15,__label2__
1370573701515710468,1,0,1,2196368,34821,0,6801,49,1,0,6,23,__label2__
1370573817601478656,1,0,1,38180,401,0,8,102,1,0,2,14,__label2__
1370578134697926658,1,0,97,10653,237,0,10,18,1,0,4,6,__label2__
1370579898847395844,1,0,97,10653,237,0,10,18,1,0,4,13,__label2__
1370580850543329280,0,0,1082,18788,211,0,1,76,0,0,12,7,__label2__
1370588438462750723,1,1,273,11177,1575,0,73,47,0,1,4,2,__label2__
1370590440370495492,0,0,7193,15174,6594,0,15,132,0,1,7,11,__label2__
1370590978642300929,1,0,248,8911,279,0,8,165,1,1,7,21,__label2__
1370593146128711681,0,0,1,1381265,14633,0,262,168,1,0,3,7,__label2__
1370594071396368384,0,0,184,32810,254,0,1,66,0,1,4,11,__label2__
1370595165681848322,1,1,273,11177,1575,0,73,47,0,1,4,23,__label2__
1370595572764311552,0,0,6,158794,1745,0,42,160,1,1,2,15,__label2__
1370596342343565313,1,0,2,659226,13133,0,166,90,1,0,3,23,__label2__
1370596509385900036,1,1,453,22641,4950,0,126,120,0,1,7,19,__label2__
1370596522719592450,1,0,1,176299,4614,0,111,160,0,1,3,21,__label2__
1370597029458612225,1,0,28,67130,522,0,15,0,1,0,2,11,__label2__
1370599367883681793,0,0,147,9869,59,0,0,56,1,0,5,13,__label2__
1370601011149209602,1,1,7193,15174,6594,0,15,132,0,1,7,8,__label2__
1370602786350632966,0,1,4505,21049,6814,0,290,158,0,1,13,11,__label2__
1370604294395813888,1,0,1,56926,1592,0,44,155,0,0,4,5,__label2__
1370604882789548037,0,0,384,29287,624,0,15,96,0,1,13,1,__label2__
1370607316354138120,1,0,0,35133,404,0,12,143,1,1,2,8,__label2__
1370608862311690240,1,1,1718,32947,780,0,24,160,0,1,12,16,__label2__
1370608947460247553,0,0,1,2196368,34821,0,6801,49,1,0,6,8,__label2__
1370612475574378500,1,0,65,2198,24,0,0,3,1,0,2,18,__label2__
1370616032948273152,1,0,157,222562,7767,0,122,145,0,1,12,1,__label2__
1370616175214792706,0,1,419,13389,511,0,46,33,0,0,14,6,__label2__
1370618295099924482,0,1,9,749,74,0,3,7,1,0,4,21,__label2__
1370623165379051520,0,0,1,159,7,0,0,96,1,1,2,1,__label2__
1370624631690960899,1,0,384,29287,624,0,15,96,0,1,13,24,__label2__
1370626388990980099,0,0,255,104277,751,0,22,71,0,1,9,1,__label2__
1370626611070963714,1,0,255,104277,751,0,22,71,0,1,9,11,__label2__
1370630267531005953,0,0,346,518,25,0,0,82,1,1,1,9,__label2__
1370631589055586309,1,0,2,659226,13133,0,166,90,1,0,3,9,__label2__
1370635096202514432,0,1,9,749,74,0,3,7,1,0,4,4,__label2__
1370635358392578050,0,0,255,104277,751,0,22,71,0,1,9,11,__label2__
1370635576848748544,0,0,13,1380096,8725,0,4357,51,1,0,6,5,__label2__
1370635584897572865,0,0,13,1380096,8725,0,4357,51,1,0,6,5,__label2__
1370637010503749637,0,0,9,8,1,0,0,0,1,0,1,23,__label2__
1370649749565566984,0,0,288,10169,215,0,8,132,1,0,5,5,__label2__
1370649992696856581,1,0,2138,96566,3117,0,383,148,0,1,13,2,__label2__
1370652353200852993,1,0,1,38180,401,0,8,102,1,0,2,21,__label2__
1370655586203938817,0,1,357,20772,759,0,104,150,0,1,13,16,__label2__
1370660337544884232,1,0,255,104277,751,0,22,71,0,1,9,5,__label2__
1370660351788785671,1,0,255,104277,751,0,22,71,0,1,9,9,__label2__
1370661807145287680,1,0,2,659226,13133,0,166,90,1,0,3,7,__label2__
1370662415730417667,1,1,7193,15174,6594,0,15,132,0,1,7,11,__label2__
1370664320389033984,1,0,2,659226,13133,0,166,90,1,0,3,11,__label2__
1370667740638322694,0,0,255,104277,751,0,22,71,0,1,9,19,__label2__
1370679779775688706,1,0,384,29287,624,0,15,96,0,1,13,4,__label2__
1370684322810896386,0,1,199,3387,115,0,2,29,1,0,3,15,__label2__
1370686160679231490,1,1,9,749,74,0,3,7,1,0,4,18,__label2__
1370687794545299459,0,0,175,37109,269,0,40,138,0,0,6,17,__label2__
1370695259366301696,0,0,8,85642,1722,0,25,65,1,0,3,21,__label2__
1370697266172952581,0,1,1,909,1358,0,32,86,1,1,10,18,__label2__
1370699227647643648,0,0,1,1381264,14633,0,262,168,1,0,3,2,__label2__
1370699272476237825,1,0,248,8911,279,0,8,165,1,1,7,11,__label2__
1370704470347239426,0,0,2087,25337,158,0,3,36,1,0,2,22,__label2__
1370704603759656977,0,0,2,659226,13133,0,166,90,1,0,3,9,__label2__
1370708983204478978,0,0,5003,57388,4190,0,78,156,0,0,6,14,__label2__
1370712127833583618,0,0,2313,44758,1778,0,172,140,0,1,13,23,__label2__
1370713157216448512,0,0,911,225629,1032,0,41,0,1,0,13,1,__label2__
1370715163628736512,0,0,147,9869,59,0,0,56,1,0,5,21,__label2__
1370715250211745794,1,0,746,157836,2480,0,101,155,0,0,12,21,__label2__
1370715622338826243,0,0,147,9869,59,0,0,56,1,0,5,24,__label2__
1370715822906294274,0,0,498,70853,1238,0,168,125,1,1,7,15,__label2__
1370719388479979523,0,0,1,32379,1021,0,337,0,1,0,6,21,__label2__
1370725068628652037,0,1,9,749,74,0,3,7,1,0,4,19,__label2__
1370727048365375492,1,1,135,112,89,0,0,52,1,1,3,1,__label2__
1370727480324149260,0,0,2,659226,13133,0,166,90,1,0,3,4,__label2__
1370732641717252101,0,0,1,56926,1592,0,44,155,0,0,4,6,__label2__
1370733641924444165,0,0,746,157836,2480,0,101,155,0,0,12,1,__label2__
1370735908044091411,0,1,19419,58182,30153,0,2814,66,1,1,9,19,__label2__
1370738760456024069,0,0,1,1381264,14633,0,262,168,1,0,3,19,__label2__
1370738920460218368,1,0,248,8911,279,0,8,165,1,1,7,11,__label2__
1370746855093592068,0,1,322,586,201,0,3,120,1,1,9,24,__label2__
1370747622303137795,0,0,1,2196368,34821,0,6801,49,1,0,6,15,__label2__
1370747838674530309,0,0,147,9869,59,0,0,56,1,0,5,6,__label2__
1370748128291213317,0,0,147,9869,59,0,0,56,1,0,5,1,__label2__
1370748691280171012,0,1,116,1826,216,0,1,155,0,1,6,5,__label2__
1370749423035240449,1,0,1132,168549,7237,0,130,150,0,1,12,5,__label2__
1370752232510095360,1,0,891,56716,741,0,244,73,0,0,12,9,__label2__
1370752783738093577,0,0,1,158055,2027,0,37,115,1,0,2,6,__label2__
1370753703762886664,0,0,381,168,1731,0,14,150,0,1,12,5,__label2__
1370753760440545288,0,0,381,168,1731,0,14,150,0,1,12,23,__label2__
1370755713002262540,0,0,28,67130,522,0,15,0,1,0,2,17,__label2__
1370758166514909185,0,0,310,1411,516,0,15,97,0,1,15,11,__label2__
1370765352896958465,1,0,10603,220958,14764,0,76,135,0,0,9,21,__label2__
1370766726061826053,1,1,9893,37426,61371,0,1288,158,0,1,11,8,__label2__
1370767976014741507,0,0,5003,465830,1020,0,234,0,1,0,13,21,__label2__
1370769377033908229,0,0,346,518,25,0,0,82,1,1,1,6,__label2__
1370770065164013577,0,0,1750,66682,1996,0,66,157,0,1,7,12,__label2__
1370770372308647944,0,0,384,29287,624,0,15,96,0,1,13,7,__label2__
1370771147432820738,0,0,1706,84620,2215,0,1295,154,0,1,10,22,__label2__
1370774118862311430,0,0,13,1380096,8725,0,4357,51,1,0,6,4,__label2__
1370774165402349570,0,0,1,56926,1592,0,44,155,0,0,4,7,__label2__
1370774635462156290,0,0,1,1381264,14633,0,262,168,1,0,3,21,__label2__
1370775012475600904,0,0,13,1380096,8725,0,4357,51,1,0,6,3,__label2__
1370776959073026049,1,0,1,1381264,14633,0,262,168,1,0,3,24,__label2__
1370783009453043712,1,0,952,22108,15902,1,580,133,0,1,11,7,__label2__
1370785447572541443,0,0,1082,18788,211,0,1,76,0,0,12,4,__label2__
1370788913246203908,1,1,273,11177,1575,0,73,47,0,1,4,6,__label2__
1370792076967809025,0,0,1,1381264,14633,0,262,168,1,0,3,17,__label2__
1370796626797821952,0,0,617,20759,815,0,34,121,0,1,8,8,__label2__
1370806150443188225,0,0,2014,21481,1393,0,2,136,0,0,7,19,__label2__
1370807800696307723,0,0,379,1987,342,0,8,156,0,0,11,11,__label2__
1370813008608292867,1,0,383,94,152,0,2,156,0,1,4,7,__label2__
1370814436404002818,1,0,5210,509980,4871,0,155,15,1,0,5,1,__label2__
1370815673904066565,1,0,384,29287,624,0,15,96,0,1,13,9,__label2__
1370815685732020227,0,0,1,1381264,14633,0,262,168,1,0,3,24,__label2__
1370831529878884356,0,0,110,79878,1378,0,39,118,1,1,4,23,__label2__
1370832865924091904,0,0,3,62,0,0,0,34,1,0,1,21,__label2__
1370835247143788544,0,1,9,749,74,0,3,7,1,0,4,2,__label2__
1370835657627631621,0,1,9,749,74,0,3,7,1,0,4,11,__label2__
1370836123367395331,1,0,1,1381264,14633,0,262,168,1,0,3,1,__label2__
1370838702738571264,0,0,384,29287,624,0,15,96,0,1,13,21,__label2__
1370843378787573760,0,0,1,38180,401,0,8,102,1,0,2,9,__label2__
1370844132411899908,0,0,384,29287,624,0,15,96,0,1,13,11,__label2__
1370844877697732612,0,1,5859,54602,11356,0,247,160,0,1,6,13,__label2__
1370845303591596035,0,0,6,158794,1745,0,42,160,1,1,2,11,__label2__
1370847352081289220,1,0,209,93987,916,0,15,170,1,1,2,12,__label2__
1370852829724819456,0,0,3086,17092,3158,0,27,148,0,1,5,17,__label2__
1370853335931191303,0,0,1,2196368,34821,0,6801,49,1,0,6,21,__label2__
1370853346119143424,0,0,2,659226,13133,0,166,90,1,0,3,9,__label2__
1370859360541347845,0,0,384,29287,624,0,15,96,0,1,13,13,__label2__
1370860233858420741,1,0,2081,5964,1383,0,9,80,1,0,4,14,__label2__
1370861402064322565,0,0,3170,7716,613,0,4,160,1,0,6,11,__label2__
1370862078685278218,0,0,499,701,70,0,6,67,1,0,10,15,__label2__
1370864769016733699,0,0,30,4045,38,0,3,57,0,0,10,7,__label2__
1370865156494876674,0,0,498,70853,1238,0,168,125,1,1,7,1,__label2__
1370865919468130312,0,0,1,2196368,34821,0,6801,49,1,0,6,21,__label2__
1370870967317188608,0,0,2,659226,13133,0,166,90,1,0,3,17,__label2__
1370873097033764864,1,1,605,21665,1367,0,31,154,1,1,3,4,__label2__
1370875099654537216,0,0,1,38180,401,0,8,102,1,0,2,21,__label2__
1370875323957583872,0,0,110,79878,1378,0,39,118,1,1,4,13,__label2__
1370876085320187904,0,0,1,56926,1592,0,44,155,0,0,4,16,__label2__
1370876783160139784,0,0,1,1381264,14633,0,262,168,1,0,3,16,__label2__
1370881791310106626,0,0,1,1381264,14633,0,262,168,1,0,3,24,__label2__
1370881899275640836,0,0,498,70853,1238,0,168,125,1,1,7,24,__label2__
1370882057522589699,0,0,110,79878,1378,0,39,118,1,1,4,14,__label2__
1370882445130620928,0,0,200,2708,44,0,0,45,0,1,6,11,__label2__
1370883621398122499,0,0,384,29287,624,0,15,96,0,1,13,16,__label2__
1370885417755631619,0,0,110,79878,1378,0,39,118,1,1,4,24,__label2__
1370886839070957575,0,0,1003,4375,128,0,2,27,1,0,2,21,__label2__
1373063678967304194,1,0,2159,28256,165,0,2,67,1,0,2,14,__label2__
1373070048336744450,0,0,2,669314,13475,0,166,90,1,0,3,23,__label2__
1373070070222585859,1,1,606,21740,1382,0,31,154,1,1,3,18,__label2__
1373077593646370820,0,0,1,2205827,34950,0,6795,49,1,0,6,24,__label2__
1373078303398060032,0,0,384,31123,652,0,16,96,0,1,13,21,__label2__
1373080053223931904,0,0,5005,57743,4196,0,79,156,0,0,6,24,__label2__
1373080477997862913,0,0,24,43452,358,0,4,20,1,0,2,13,__label2__
1373080944601600001,0,0,8,86553,1750,0,24,65,1,0,3,6,__label2__
1373083704814407682,1,0,462,37441,399,0,4,7,1,0,9,15,__label2__
1373091929613811715,0,0,61,10601,295,0,39,22,1,0,9,18,__label2__
1373097700095315969,0,0,1,2205827,34950,0,6795,49,1,0,6,6,__label2__
1373101700345692160,1,0,1134,172192,7251,0,131,150,0,1,12,22,__label2__
1373105328494153728,0,0,1,2205827,34950,0,6795,49,1,0,6,4,__label2__
1373107239939153924,0,0,1,50703,506,0,14,102,1,0,2,6,__label2__
1373107765896478720,0,0,1,2205827,34950,0,6795,49,1,0,6,21,__label2__
1373107843566600192,0,0,2,669314,13475,0,166,90,1,0,3,1,__label2__
1373109330208251906,0,0,1,50703,506,0,14,102,1,0,2,1,__label2__
1373112674830090244,1,0,259,9258,289,0,8,165,1,1,7,4,__label2__
1373112879327641601,0,0,2,669314,13475,0,166,90,1,0,3,9,__label2__
1373113063650467842,1,0,259,9258,289,0,8,165,1,1,7,6,__label2__
1373113712890892291,0,0,4983,80969,1615,0,296,39,0,1,10,4,__label2__
1373113893225124131,0,0,111,80904,1389,0,40,118,1,1,4,17,__label2__
1373114256229593090,0,0,1,50703,506,0,14,102,1,0,2,22,__label2__
1373117072712953856,0,0,4983,80969,1615,0,296,39,0,1,10,11,__label2__
1373120124304039937,0,1,9,951,77,0,4,7,1,0,4,16,__label2__
1373125383860670465,0,0,1,2205827,34950,0,6795,49,1,0,6,22,__label2__
1373125717668560896,0,0,302,2534,104,0,0,42,0,1,4,15,__label2__
1373133352329383938,0,1,273,11361,1584,0,73,47,0,1,4,11,__label2__
1373136621390954496,0,0,1,1398994,14829,0,263,168,1,0,3,11,__label2__
1373140482604199939,0,1,419,13499,514,0,47,33,0,0,14,23,__label2__
1373140511620542466,0,0,189,30992,252,0,18,17,1,0,5,16,__label2__
1373148276728295425,0,0,12,16,25,0,0,48,1,1,1,14,__label2__
1373152334952464387,1,1,9884,37701,61523,0,1293,158,0,1,11,6,__label2__
1373152512103043077,0,0,1,50703,506,0,14,102,1,0,2,2,__label2__
1373153047761723393,0,0,13,1392964,8777,0,4348,51,1,0,6,11,__label2__
1373153064069259267,0,0,2,669314,13475,0,166,90,1,0,3,19,__label2__
1373157980363919370,0,0,745,159162,2493,0,101,155,0,0,12,9,__label2__
1373158193161891841,0,0,745,159162,2493,0,101,155,0,0,12,19,__label2__
1373161824800157699,0,0,135,1006,107,0,3,100,0,1,13,9,__label2__
1373166492297007106,0,0,863,3812,49,0,0,50,1,0,2,7,__label2__
1373167684670590977,1,1,458,10907,4889,0,10,160,1,0,5,14,__label2__
1373174750495666178,0,1,9,951,77,0,4,7,1,0,4,23,__label2__
1373179581876801538,0,0,540,11631,845,0,15,155,0,1,11,8,__label2__
1373180851928895489,0,0,2,669314,13475,0,166,90,1,0,3,1,__label2__
1373182150720299008,0,0,17378,395979,15836,0,3715,55,0,0,14,21,__label2__
1373184141060100105,0,0,24,43452,358,0,4,20,1,0,2,19,__label2__
